code,value,bate,code_description,modifiedDateTime,assessmentDate,isCorrected,isLatest,status
AANWC00,178.555,c,Gasoline CIF West Africa Cargo Eur/mt,2020-04-17 17:24:00,2020-04-17 00:00:00,N,Y,OK
AAUHE03,174.358,c,FO 380 CST Rdam dlvd Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
AAUHE03,174.811,h,FO 380 CST Rdam dlvd Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
AAUHE03,173.905,l,FO 380 CST Rdam dlvd Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
AAUQC03,343.852,c,Gasoil .005%S (50ppm) FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAUQC03,344.102,h,Gasoil .005%S (50ppm) FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAUQC03,343.602,l,Gasoil .005%S (50ppm) FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAVBH03,352.307,c,ULSD 10ppmS CIF NWE Basis UK Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAVBH03,352.557,h,ULSD 10ppmS CIF NWE Basis UK Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAVBH03,352.057,l,ULSD 10ppmS CIF NWE Basis UK Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAVJI03,321.67,c,Gasoil 0.1%S FOB Med Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAVJI03,321.92,h,Gasoil 0.1%S FOB Med Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAVJI03,321.42,l,Gasoil 0.1%S FOB Med Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAWZC00,271.25,c,ULSD 10ppmS CIF NWE Basis Le Havre Cargo,2020-04-17 17:31:56,2020-04-17 00:00:00,N,Y,OK
AAWZC00,271.5,h,ULSD 10ppmS CIF NWE Basis Le Havre Cargo,2020-04-17 17:31:56,2020-04-17 00:00:00,N,Y,OK
AAWZC00,271.0,l,ULSD 10ppmS CIF NWE Basis Le Havre Cargo,2020-04-17 17:31:56,2020-04-17 00:00:00,N,Y,OK
AAYWR03,319.352,c,Gasoil 0.1%S FOB NWE Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAYWR03,319.602,h,Gasoil 0.1%S FOB NWE Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAYWR03,319.102,l,Gasoil 0.1%S FOB NWE Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAYWT03,334.568,c,Gasoil .1%S (1000ppm) FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAYWT03,334.818,h,Gasoil .1%S (1000ppm) FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAYWT03,334.318,l,Gasoil .1%S (1000ppm) FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAZBN00,201.75,c,Jet CIF Med Cargo,2020-04-17 17:23:54,2020-04-17 00:00:00,N,Y,OK
AAZBN00,202.0,h,Jet CIF Med Cargo,2020-04-17 17:23:54,2020-04-17 00:00:00,N,Y,OK
AAZBN00,201.5,l,Jet CIF Med Cargo,2020-04-17 17:23:54,2020-04-17 00:00:00,N,Y,OK
ABWGF03,202.153,c,FO 1%S CIF Med Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
ABWGF03,202.38,h,FO 1%S CIF Med Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
ABWGF03,201.927,l,FO 1%S CIF Med Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
ABWGH03,191.261,c,FO 1%S FOB Med Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
ABWGH03,191.488,h,FO 1%S FOB Med Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
ABWGH03,191.035,l,FO 1%S FOB Med Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
ABWGL03,131.921,c,FO 3.5%S CIF NWE Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
ABWGL03,132.147,h,FO 3.5%S CIF NWE Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
ABWGL03,131.694,l,FO 3.5%S CIF NWE Cargo Eur/mt MAvg,2020-04-01 05:10:08,2020-03-01 00:00:00,N,Y,OK
AAIDM00,296.17,c,Jet FOB Med Cargo MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAIDM00,296.42,h,Jet FOB Med Cargo MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAIDM00,295.92,l,Jet FOB Med Cargo MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAJUW00,344.318,c,ULSD 10ppmS FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAJUW00,344.568,h,ULSD 10ppmS FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAJUW00,344.068,l,ULSD 10ppmS FOB ARA Barge MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAKOD00,253.25,c,Gasoline Reg Unleaded 98 FOB AR Barges,2020-04-17 17:18:19,2020-04-17 00:00:00,N,Y,OK
AAKOD00,253.5,h,Gasoline Reg Unleaded 98 FOB AR Barges,2020-04-17 17:18:19,2020-04-17 00:00:00,N,Y,OK
AAKOD00,253.0,l,Gasoline Reg Unleaded 98 FOB AR Barges,2020-04-17 17:18:19,2020-04-17 00:00:00,N,Y,OK
AAQCF03,290.668,c,Jet CIF NWE Cargo Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAQCF03,290.894,h,Jet CIF NWE Cargo Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAQCF03,290.442,l,Jet CIF NWE Cargo Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAQCH03,259.925,c,Gasoline Prem Unleaded FOB AR Barge Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAQCH03,260.152,h,Gasoline Prem Unleaded FOB AR Barge Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAQCH03,259.699,l,Gasoline Prem Unleaded FOB AR Barge Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAQCK00,111.453,c,FO 3.5%S FOB Rdam Barge Eur/mt,2020-04-17 19:10:47,2020-04-17 00:00:00,N,Y,OK
AAQCK00,111.683,h,FO 3.5%S FOB Rdam Barge Eur/mt,2020-04-17 19:10:47,2020-04-17 00:00:00,N,Y,OK
AAQCK00,111.223,l,FO 3.5%S FOB Rdam Barge Eur/mt,2020-04-17 19:10:47,2020-04-17 00:00:00,N,Y,OK
AAQCK03,135.769,c,FO 3.5%S FOB Rdam Barge Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAQCK03,135.996,h,FO 3.5%S FOB Rdam Barge Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAQCK03,135.543,l,FO 3.5%S FOB Rdam Barge Eur/mt MAvg,2020-04-01 06:02:01,2020-03-01 00:00:00,N,Y,OK
AAVBG03,347.977,c,ULSD 10ppmS CIF NWE Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
AAVBG03,348.227,h,ULSD 10ppmS CIF NWE Cargo MAvg,2020-04-01 09:15:08,2020-03-01 00:00:00,N,Y,OK
